year,skills,employed,newCode,tenure,smoothedAge,q1,q2
1996,2,1,35,0,0,39.88669,90.11331
1996,2,1,35,1,0,36.39359,92.60641
1996,2,1,35,2,0,18.84842,71.15158
1996,2,1,35,3,0,12.38516,47.61484
1996,2,1,35,4,0,8.88456,26.11544
1996,2,1,35,5,0,10.63827,79.36173
1996,2,1,35,0,1,43.02421,91.97579
1996,2,1,35,1,1,34.71317,88.28683
1996,2,1,35,2,1,33.11479,98.88521
1996,2,1,35,3,1,23.00592,98.99408
1996,2,1,35,4,1,33.32776,57.67224
1996,2,1,35,5,1,35.88108,247.1189
1996,2,1,35,0,2,38.63013,101.3699
1996,2,1,35,1,2,35.81226,94.18774
1996,2,1,35,2,2,27.88511,136.1149
1996,2,1,35,3,2,22.44661,147.5534
1996,2,1,35,4,2,21.05408,54.94592
1996,2,1,35,5,2,48.8727,380.1273
1996,2,1,35,0,3,38.60896,86.39104
1996,2,1,35,1,3,32.85222,81.14778
1996,2,1,35,2,3,15.89677,132.1032
1996,2,1,35,3,3,13.4003,128.5997
1996,2,1,35,4,3,16.8901,55.1099
1996,2,1,35,5,3,66.22954,509.7705
1996,2,1,35,0,4,31.97325,64.02675
1996,2,1,35,1,4,32.31834,72.68166
1996,2,1,35,2,4,19.57294,131.4271
1996,2,1,35,3,4,12.45764,86.54236
1996,2,1,35,4,4,10.56338,35.43662
1996,2,1,35,5,4,90.65448,575.3455
1996,2,1,35,0,5,40.75738,64.24262
1996,2,1,35,1,5,22.01621,89.98379
1996,2,1,35,2,5,24.00285,120.9972
1996,2,1,35,3,5,15.33019,80.66981
1996,2,1,35,4,5,10.77299,38.22701
1996,2,1,35,5,5,144.4985,713.5015
1996,2,1,35,0,6,27.33837,41.66163
1996,2,1,35,1,6,22.19298,80.80702
1996,2,1,35,2,6,23.88437,130.1156
1996,2,1,35,3,6,15.5426,67.4574
1996,2,1,35,4,6,10.95907,35.04093
1996,2,1,35,5,6,161.789,773.211
1996,2,1,35,0,7,23.54523,52.45477
1996,2,1,35,1,7,14.40209,66.59791
1996,2,1,35,2,7,20.54795,110.4521
1996,2,1,35,3,7,13.23925,55.76075
1996,2,1,35,4,7,8.534222,25.46578
1996,2,1,35,5,7,262.0902,908.9098
1996,2,1,35,0,8,28.56825,56.43175
1996,2,1,35,1,8,17.89867,50.10133
1996,2,1,35,2,8,23.4594,123.5406
1996,2,1,35,3,8,17.45811,38.54189
1996,2,1,35,4,8,11.04943,28.95057
1996,2,1,35,5,8,281.9621,739.0379
1996,2,1,35,0,9,13.44967,42.55033
1996,2,1,35,1,9,33.34351,49.65649
1996,2,1,35,2,9,31.24107,86.75893
1996,2,1,35,3,9,12.76598,41.23402
1996,2,1,35,4,9,12.4271,16.5729
1996,2,1,35,5,9,198.1498,590.8502
1996,2,1,35,0,10,14.38491,27.61509
1996,2,1,35,1,10,10.51411,40.48589
1996,2,1,35,2,10,23.19838,56.80162
1996,2,1,35,3,10,11.39275,30.60725
1996,2,1,35,4,10,5.137544,9.862456
1996,2,1,35,5,10,143.6071,424.3929
1996,2,1,35,0,11,5.905486,13.09451
1996,2,1,35,1,11,11.6712,25.3288
1996,2,1,35,2,11,16.7249,61.2751
1996,2,1,35,3,11,3.810315,28.18969
1996,2,1,35,4,11,2.504551,8.495449
1996,2,1,35,5,11,94.82271,352.1773
1996,2,1,35,1,12,1.4265,6.5735
1996,2,1,35,2,12,1.395083,17.60492
1996,2,1,35,3,12,1.39873,5.60127
1996,2,1,35,5,12,19.64315,81.35685
1996,2,1,36,0,0,73.24854,42.75146
1996,2,1,36,1,0,17.9986,49.0014
1996,2,1,36,2,0,15.62643,14.37357
1996,2,1,36,3,0,1.001075,11.99892
1996,2,1,36,0,1,113.5317,67.46831
1996,2,1,36,1,1,28.68681,66.31319
1996,2,1,36,2,1,9.79205,45.20795
1996,2,1,36,3,1,5.736118,18.26388
1996,2,1,36,4,1,.1362269,10.86377
1996,2,1,36,5,1,.4773278,13.52267
1996,2,1,36,0,2,108.1913,62.80867
1996,2,1,36,1,2,31.46463,100.5354
1996,2,1,36,2,2,11.30771,64.69229
1996,2,1,36,3,2,3.06013,35.93987
1996,2,1,36,4,2,1.00758,19.99242
1996,2,1,36,5,2,2.647766,36.35223
1996,2,1,36,0,3,80.10023,74.89977
1996,2,1,36,1,3,22.57578,111.4242
1996,2,1,36,2,3,6.941625,62.05837
1996,2,1,36,3,3,3.07385,31.92615
1996,2,1,36,4,3,1.001121,21.99888
1996,2,1,36,5,3,1.303591,66.69641
1996,2,1,36,0,4,78.48766,61.51234
1996,2,1,36,1,4,25.00682,72.99318
1996,2,1,36,2,4,3.545453,62.45455
1996,2,1,36,3,4,5.368401,31.6316
1996,2,1,36,4,4,1.999805,28.00019
1996,2,1,36,5,4,6.394252,101.6057
1996,2,1,36,0,5,60.03105,60.96895
1996,2,1,36,1,5,23.50908,78.49092
1996,2,1,36,2,5,5.850644,70.14936
1996,2,1,36,3,5,4.127109,49.87289
1996,2,1,36,4,5,2.408297,28.5917
1996,2,1,36,5,5,3.292828,222.7072
1996,2,1,36,0,6,39.51554,65.48446
1996,2,1,36,1,6,17.61344,114.3866
1996,2,1,36,2,6,5.961355,88.03865
1996,2,1,36,3,6,4.149437,60.85056
1996,2,1,36,4,6,.001867,40.99813
1996,2,1,36,5,6,14.58104,637.419
1996,2,1,36,0,7,33.31511,62.68489
1996,2,1,36,1,7,23.38476,90.61524
1996,2,1,36,2,7,12.33848,69.66152
1996,2,1,36,3,7,4.026865,45.97313
1996,2,1,36,4,7,2.037229,43.96277
1996,2,1,36,5,7,20.36499,656.635
1996,2,1,36,0,8,26.44618,65.55382
1996,2,1,36,1,8,18.2996,85.7004
1996,2,1,36,2,8,12.99752,82.00248
1996,2,1,36,3,8,5.673541,46.32646
1996,2,1,36,4,8,5.646198,36.3538
1996,2,1,36,5,8,22.92615,617.0738
1996,2,1,36,0,9,23.36432,40.63568
1996,2,1,36,1,9,21.14183,71.85817
1996,2,1,36,2,9,10.96583,70.03417
1996,2,1,36,3,9,5.116299,45.8837
1996,2,1,36,4,9,3.901845,33.09816
1996,2,1,36,5,9,41.75993,666.2401
1996,2,1,36,0,10,16.11445,34.88555
1996,2,1,36,1,10,16.76911,54.23089
1996,2,1,36,2,10,6.577022,51.42298
1996,2,1,36,3,10,3.341174,32.65883
1996,2,1,36,4,10,4.536553,18.46345
1996,2,1,36,5,10,17.1108,520.8892
1996,2,1,36,0,11,8.758077,20.24192
1996,2,1,36,1,11,15.74709,37.25291
1996,2,1,36,2,11,9.984975,30.01503
1996,2,1,36,3,11,2.756915,22.24309
1996,2,1,36,4,11,.1255323,14.87447
1996,2,1,36,5,11,17.70133,416.2987
1996,2,1,36,0,12,3.67472,2.32528
1996,2,1,36,1,12,2.036943,7.963057
1996,2,1,36,2,12,1.284138,7.715861
1996,2,1,36,3,12,.3472643,5.652736
1996,2,1,36,4,12,.9351558,5.064844
1996,2,1,36,5,12,3.439624,102.5604
1996,2,1,37,0,0,51.99737,136.0026
1996,2,1,37,1,0,16.45009,122.5499
1996,2,1,37,2,0,6.714052,78.28595
1996,2,1,37,3,0,13.87946,168.1205
1996,2,1,37,4,0,15.1037,166.8963
1996,2,1,37,5,0,12.14277,151.8572
1996,2,1,37,0,1,78.17175,159.8283
1996,2,1,37,1,1,32.96212,150.0379
1996,2,1,37,2,1,18.61745,112.3826
1996,2,1,37,3,1,15.48701,101.513
1996,2,1,37,4,1,24.41433,96.58567
1996,2,1,37,5,1,28.21947,352.7805
1996,2,1,37,0,2,104.1218,205.8782
1996,2,1,37,1,2,47.81841,203.1816
1996,2,1,37,2,2,14.69183,100.3082
1996,2,1,37,3,2,19.8839,57.1161
1996,2,1,37,4,2,13.8709,67.1291
1996,2,1,37,5,2,50.83324,496.1668
1996,2,1,37,0,3,132.83,223.1699
1996,2,1,37,1,3,59.49735,205.5026
1996,2,1,37,2,3,27.16981,142.8302
1996,2,1,37,3,3,22.3284,96.6716
1996,2,1,37,4,3,19.69886,80.30114
1996,2,1,37,5,3,89.07784,601.9222
1996,2,1,37,0,4,110.6729,193.3271
1996,2,1,37,1,4,52.51548,209.4845
1996,2,1,37,2,4,31.11284,94.88716
1996,2,1,37,3,4,23.28041,60.71959
1996,2,1,37,4,4,13.16473,48.83527
1996,2,1,37,5,4,74.49548,425.5045
1996,2,1,37,0,5,102.7726,158.2274
1996,2,1,37,1,5,60.39086,181.6091
1996,2,1,37,2,5,27.42973,90.57027
1996,2,1,37,3,5,21.6482,50.3518
1996,2,1,37,4,5,22.70653,56.29347
1996,2,1,37,5,5,99.95415,372.0459
1996,2,1,37,0,6,90.91759,122.0824
1996,2,1,37,1,6,44.06928,191.9307
1996,2,1,37,2,6,32.27617,87.72383
1996,2,1,37,3,6,20.56882,37.43118
1996,2,1,37,4,6,18.04681,46.95319
1996,2,1,37,5,6,96.07385,294.9262
1996,2,1,37,0,7,114.6619,154.3381
1996,2,1,37,1,7,66.03734,233.9627
1996,2,1,37,2,7,44.67233,133.3277
1996,2,1,37,3,7,37.07472,65.92528
1996,2,1,37,4,7,26.5113,57.4887
1996,2,1,37,5,7,227.9298,640.0702
1996,2,1,37,0,8,145.1203,154.8797
1996,2,1,37,1,8,79.84999,266.15
1996,2,1,37,2,8,41.00878,124.9912
1996,2,1,37,3,8,36.02452,63.97548
1996,2,1,37,4,8,28.78421,49.21579
1996,2,1,37,5,8,310.9866,874.0134
1996,2,1,37,0,9,91.44951,108.5505
1996,2,1,37,1,9,60.78088,260.2191
1996,2,1,37,2,9,29.28306,124.7169
1996,2,1,37,3,9,24.46191,49.53809
1996,2,1,37,4,9,12.23439,56.76561
1996,2,1,37,5,9,349.7252,909.2748
1996,2,1,37,0,10,66.31696,61.68304
1996,2,1,37,1,10,29.77348,192.2265
1996,2,1,37,2,10,23.45907,89.54093
1996,2,1,37,3,10,15.38649,47.61351
1996,2,1,37,4,10,14.21499,40.78501
1996,2,1,37,5,10,248.7866,751.2134
1996,2,1,37,0,11,58.18918,38.81082
1996,2,1,37,1,11,17.24446,181.7555
1996,2,1,37,2,11,10.47531,71.52469
1996,2,1,37,3,11,7.135718,48.86428
1996,2,1,37,4,11,8.784335,20.21566
1996,2,1,37,5,11,160.3115,619.6885
1996,2,1,37,0,12,8.629035,13.37097
1996,2,1,37,1,12,4.868171,54.13183
1996,2,1,37,2,12,.586039,21.41396
1996,2,1,37,3,12,1.096733,11.90327
1996,2,1,37,4,12,4.231798,9.768202
1996,2,1,37,5,12,36.40238,224.5976
1996,2,1,38,0,0,502.6242,380.3758
1996,2,1,38,1,0,391.511,508.489
1996,2,1,38,2,0,296.0825,488.9175
1996,2,1,38,3,0,168.7723,381.2277
1996,2,1,38,4,0,89.97567,234.0243
1996,2,1,38,5,0,40.42381,76.57619
1996,2,1,38,0,1,415.0922,482.9078
1996,2,1,38,1,1,380.1589,507.8411
1996,2,1,38,2,1,247.349,509.651
1996,2,1,38,3,1,208.4794,456.5206
1996,2,1,38,4,1,148.1317,355.8683
1996,2,1,38,5,1,125.8315,334.1685
1996,2,1,38,0,2,384.2499,630.7501
1996,2,1,38,1,2,392.1107,610.8893
1996,2,1,38,2,2,321.2261,697.7739
1996,2,1,38,3,2,214.8343,525.1657
1996,2,1,38,4,2,189.5813,566.4187
1996,2,1,38,5,2,264.9232,1025.077
1996,2,1,38,0,3,301.8431,618.1569
1996,2,1,38,1,3,303.1674,579.8326
1996,2,1,38,2,3,274.9003,605.0997
1996,2,1,38,3,3,196.7142,544.2858
1996,2,1,38,4,3,194.6434,701.3566
1996,2,1,38,5,3,376.0058,1717.994
1996,2,1,38,0,4,267.9764,539.0236
1996,2,1,38,1,4,217.0452,488.9548
1996,2,1,38,2,4,224.74,556.26
1996,2,1,38,3,4,169.1557,480.8443
1996,2,1,38,4,4,202.9823,782.0177
1996,2,1,38,5,4,510.4605,2809.54
1996,2,1,38,0,5,221.8262,472.1738
1996,2,1,38,1,5,234.9884,430.0116
1996,2,1,38,2,5,161.7165,444.2835
1996,2,1,38,3,5,155.8182,413.1818
1996,2,1,38,4,5,193.8742,805.1258
1996,2,1,38,5,5,576.3425,3786.658
1996,2,1,38,0,6,186.7194,386.2806
1996,2,1,38,1,6,187.6867,344.3133
1996,2,1,38,2,6,140.3655,391.6345
1996,2,1,38,3,6,113.2096,322.7904
1996,2,1,38,4,6,174.6941,685.3059
1996,2,1,38,5,6,470.7911,3338.209
1996,2,1,38,0,7,226.3779,342.6221
1996,2,1,38,1,7,166.9191,348.0809
1996,2,1,38,2,7,130.5325,335.4675
1996,2,1,38,3,7,80.79877,279.2012
1996,2,1,38,4,7,155.4075,718.5925
1996,2,1,38,5,7,442.1082,2935.892
1996,2,1,38,0,8,191.2096,376.7904
1996,2,1,38,1,8,155.6013,272.3987
1996,2,1,38,2,8,122.1849,299.8151
1996,2,1,38,3,8,81.23333,268.7667
1996,2,1,38,4,8,152.3832,791.6168
1996,2,1,38,5,8,469.0637,3468.936
1996,2,1,38,0,9,122.3227,269.6773
1996,2,1,38,1,9,113.5817,226.4183
1996,2,1,38,2,9,74.60866,256.3913
1996,2,1,38,3,9,75.601,224.399
1996,2,1,38,4,9,122.1072,660.8928
1996,2,1,38,5,9,392.6679,3513.332
1996,2,1,38,0,10,72.16439,151.8356
1996,2,1,38,1,10,63.68893,140.3111
1996,2,1,38,2,10,39.78494,142.2151
1996,2,1,38,3,10,31.6474,120.3526
1996,2,1,38,4,10,61.13806,439.8619
1996,2,1,38,5,10,264.1589,2764.841
1996,2,1,38,0,11,49.23485,102.7651
1996,2,1,38,1,11,22.85077,83.14923
1996,2,1,38,2,11,23.34258,78.65742
1996,2,1,38,3,11,15.34868,83.65132
1996,2,1,38,4,11,28.64826,283.3517
1996,2,1,38,5,11,100.8816,1829.118
1996,2,1,38,0,12,12.23182,31.76818
1996,2,1,38,1,12,9.477333,21.52267
1996,2,1,38,2,12,4.565749,22.43425
1996,2,1,38,3,12,1.790683,20.20932
1996,2,1,38,4,12,8.628794,85.37121
1996,2,1,38,5,12,10.5456,497.4544
1996,3,0,1,0,2,.7255256,6.274474
1996,3,0,1,0,3,2.924448,3.075552
1996,3,0,1,1,3,4.000878,1.999122
1996,3,0,1,0,4,3.380279,2.619721
1996,3,0,1,0,5,2.280735,4.719265
1996,3,0,1,1,5,2.819659,3.180341
1996,3,0,1,2,5,.9997448,5.000255
1996,3,0,1,0,6,3.932691,3.067309
1996,3,0,1,1,8,3.156159,3.843841
1996,3,0,1,0,9,4.999483,1.000517
1996,3,0,1,1,9,3.838758,2.161242
1996,3,0,2,0,1,4.102517,11.89748
1996,3,0,2,1,1,10.69465,1.30535
1996,3,0,2,0,2,10.23889,11.76111
1996,3,0,2,1,2,11.34202,9.657976
1996,3,0,2,2,2,6.062974,4.937026
1996,3,0,2,3,2,4.490301,3.509699
1996,3,0,2,0,3,7.535804,12.4642
1996,3,0,2,1,3,11.82665,9.173348
1996,3,0,2,2,3,10.21718,9.78282
1996,3,0,2,3,3,2.981976,4.018024
1996,3,0,2,4,3,9.370246,5.629754
1996,3,0,2,5,3,6.000741,2.999259
1996,3,0,2,0,4,10.0489,8.951096
1996,3,0,2,1,4,7.955152,7.044848
1996,3,0,2,2,4,6.49539,2.50461
1996,3,0,2,4,4,6.155855,3.844145
1996,3,0,2,5,4,8.8656,.1344
1996,3,0,2,0,5,11.2906,7.709398
1996,3,0,2,1,5,3.680872,3.319128
1996,3,0,2,0,6,6.76241,7.23759
1996,3,0,2,1,6,3.942695,7.057305
1996,3,0,2,2,6,3.246782,2.753218
1996,3,0,2,3,6,4.815224,3.184776
1996,3,0,2,0,7,5.59845,1.40155
1996,3,0,2,1,7,3.964959,7.035041
1996,3,0,2,4,7,5.161087,1.838913
1996,3,0,2,5,7,4.156513,2.843487
1996,3,0,2,0,8,6.392902,1.607098
1996,3,0,2,1,8,1.789531,4.210469
1996,3,0,2,2,8,2.100856,3.899144
1996,3,0,2,3,8,3.438708,5.561292
1996,3,0,2,4,8,3.441008,3.558992
1996,3,0,2,0,9,7.225413,2.774587
1996,3,0,2,1,9,5.119648,8.880352
1996,3,0,2,4,9,2.689441,3.310559
1996,3,0,2,5,9,5.216401,1.783599
1996,3,0,2,2,10,3.011109,2.988891
1996,3,0,3,1,1,2.034931,3.965069
1996,3,0,3,0,2,5.999195,4.000805
1996,3,0,3,1,2,5.678541,7.321459
1996,3,0,3,2,2,4.99968,2.00032
1996,3,0,3,0,3,9.683534,5.316466
1996,3,0,3,1,3,7.97999,2.02001
1996,3,0,3,3,3,2.847934,3.152066
1996,3,0,3,0,4,5.742153,1.257847
1996,3,0,3,1,4,6.993681,3.006319
1996,3,0,3,0,5,5.895235,3.104765
1996,3,0,4,0,1,7.965692,8.034308
1996,3,0,4,0,2,10.13804,7.861964
1996,3,0,4,1,2,9.71336,8.28664
1996,3,0,4,2,2,4.46646,2.53354
1996,3,0,4,0,3,9.006337,6.993663
1996,3,0,4,1,3,7.989015,4.010985
1996,3,0,4,2,3,8.413195,2.586805
1996,3,0,4,0,4,5.430753,2.569247
1996,3,0,4,1,4,7.787492,2.212508
1996,3,0,4,2,4,3.725874,3.274126
1996,3,0,4,0,6,3.550042,3.449958
1996,3,0,5,0,1,6.350657,2.649343
1996,3,0,5,0,2,6.715993,1.284007
1996,3,0,5,1,2,2.919237,3.080764
1996,3,0,5,1,3,3.9045,2.0955
1996,3,0,5,0,5,3.999981,2.000019
1996,3,0,6,1,3,3.09514,2.90486
1996,3,0,8,1,1,3.361565,2.638435
1996,3,0,8,0,2,5.955654,4.044346
1996,3,0,8,1,2,3.664619,6.335381
1996,3,0,8,3,2,.2804217,5.719578
1996,3,0,8,0,3,5.95753,4.04247
1996,3,0,8,1,3,1.733502,5.266498
1996,3,0,8,0,4,5.483117,7.516883
1996,3,0,8,1,4,3.273099,4.726901
1996,3,0,8,0,5,4.769623,7.230377
1996,3,0,8,1,5,4.338989,1.661011
1996,3,0,8,2,8,6.9764,.0236
1996,3,0,10,0,1,4.838797,9.161203
1996,3,0,10,1,1,5.481676,7.518324
1996,3,0,10,0,2,7.01634,13.98366
1996,3,0,10,1,2,4.050613,7.949388
1996,3,0,10,2,2,5.007238,5.992762
1996,3,0,10,0,3,6.673824,8.326176
1996,3,0,10,1,3,5.323348,4.676652
1996,3,0,10,0,4,2.741655,9.258345
1996,3,0,10,1,4,4.575231,2.424769
1996,3,0,10,0,5,2.755025,3.244975
1996,3,0,10,0,6,3.590882,2.409118
1996,3,0,10,1,7,2.769462,4.230538
1996,3,0,10,1,8,2.92541,3.07459
1996,3,0,14,0,2,5.637723,3.362277
1996,3,0,14,1,2,5.455383,3.544617
1996,3,0,14,0,3,8.967129,5.032871
1996,3,0,14,1,3,7.444433,3.555567
1996,3,0,14,0,4,2.818397,6.181603
1996,3,0,14,1,4,5.543753,4.456247
1996,3,0,14,0,5,5.882106,5.117894
1996,3,0,14,1,5,2.533983,3.466017
1996,3,0,14,0,6,4.615709,2.384291
1996,3,0,14,0,7,7.395611,1.604389
1996,3,0,14,1,7,4.002443,1.997557
1996,3,0,14,1,8,5.055063,2.944937
1996,3,0,14,5,9,3.188935,3.811065
1996,3,0,15,0,1,5.93971,11.06029
1996,3,0,15,1,1,4.483377,10.51662
1996,3,0,15,0,2,20.84389,24.15611
1996,3,0,15,1,2,11.07769,24.9223
1996,3,0,15,2,2,3.246759,13.75324
1996,3,0,15,3,2,1.307719,14.69228
1996,3,0,15,4,2,4.38642,7.61358
1996,3,0,15,5,2,.8769929,5.123007
1996,3,0,15,0,3,15.80307,26.19693
1996,3,0,15,1,3,19.42952,13.57048
1996,3,0,15,2,3,6.46058,12.53942
1996,3,0,15,3,3,3.825278,6.174722
1996,3,0,15,4,3,4.601973,2.398027
1996,3,0,15,5,3,3.019106,5.980894
1996,3,0,15,0,4,24.89567,18.10433
1996,3,0,15,1,4,7.143043,12.85696
1996,3,0,15,2,4,2.639956,6.360044
1996,3,0,15,0,5,17.09279,14.90721
1996,3,0,15,1,5,12.73409,5.265907
1996,3,0,15,2,5,2.585023,4.414976
1996,3,0,15,3,5,2.00923,7.99077
1996,3,0,15,0,6,14.61674,6.383259
1996,3,0,15,1,6,15.77673,5.223265
1996,3,0,15,0,7,12.88176,6.118236
1996,3,0,15,1,7,9.573586,2.426414
1996,3,0,15,2,7,6.667743,4.332257
1996,3,0,15,0,8,26.50555,9.494452
1996,3,0,15,1,8,13.65048,1.34952
1996,3,0,15,2,8,5.97685,.02315
1996,3,0,15,0,9,9.946865,1.053135
1996,3,0,15,1,9,14.20287,2.797129
1996,3,0,15,0,10,9.35522,.64478
1996,3,0,16,0,1,6.032329,17.96767
1996,3,0,16,1,1,15.44727,30.55273
1996,3,0,16,2,1,2.869281,8.130719
1996,3,0,16,3,1,4.776952,3.223048
1996,3,0,16,0,2,15.19651,38.80349
1996,3,0,16,1,2,26.04369,35.95631
1996,3,0,16,2,2,15.09497,21.90503
1996,3,0,16,3,2,13.00342,19.99658
1996,3,0,16,4,2,5.104966,6.895034
1996,3,0,16,5,2,9.849568,3.150432
1996,3,0,16,0,3,28.7909,43.2091
1996,3,0,16,1,3,22.85068,36.14932
1996,3,0,16,2,3,17.17703,23.82297
1996,3,0,16,3,3,9.057126,19.94287
1996,3,0,16,4,3,6.413927,10.58607
1996,3,0,16,5,3,8.015322,3.984678
1996,3,0,16,0,4,24.7027,30.2973
1996,3,0,16,1,4,25.7702,29.2298
1996,3,0,16,2,4,16.05525,24.94475
1996,3,0,16,3,4,12.6539,13.3461
1996,3,0,16,4,4,8.33694,16.66306
1996,3,0,16,5,4,6.06503,4.93497
1996,3,0,16,0,5,30.36321,26.63679
1996,3,0,16,1,5,29.44901,17.55099
1996,3,0,16,2,5,15.70904,14.29096
1996,3,0,16,3,5,8.000863,13.99914
1996,3,0,16,4,5,5.023771,10.97623
1996,3,0,16,5,5,9.349188,6.650811
1996,3,0,16,0,6,36.11033,20.88967
1996,3,0,16,1,6,15.40505,18.59495
1996,3,0,16,2,6,11.21407,5.785926
1996,3,0,16,3,6,11.80715,7.192852
1996,3,0,16,4,6,8.166573,6.833427
1996,3,0,16,5,6,11.66976,2.330239
1996,3,0,16,0,7,29.85991,12.14009
1996,3,0,16,1,7,25.23357,12.76643
1996,3,0,16,2,7,13.03875,11.96125
1996,3,0,16,3,7,10.8774,5.122604
1996,3,0,16,4,7,7.315262,12.68474
1996,3,0,16,5,7,8.844593,5.155407
1996,3,0,16,0,8,37.30003,8.699973
1996,3,0,16,1,8,14.66529,10.33471
1996,3,0,16,2,8,14.76139,11.23861
1996,3,0,16,3,8,7.207244,9.792756
1996,3,0,16,4,8,9.210623,9.789377
1996,3,0,16,5,8,6.512025,3.487975
1996,3,0,16,0,9,24.93309,6.066912
1996,3,0,16,1,9,11.63127,9.368727
1996,3,0,16,2,9,16.05309,4.946908
1996,3,0,16,3,9,9.197826,4.802174
1996,3,0,16,4,9,6.756464,4.243536
1996,3,0,16,0,10,8.93135,.06865
1996,3,0,16,1,10,11.70882,1.291184
1996,3,0,16,2,10,11.20609,2.793905
1996,3,0,16,0,11,4.111463,1.888537
1996,3,0,17,1,1,3.80872,2.19128
1996,3,0,17,0,2,3.478227,9.521773
1996,3,0,17,1,2,5.801174,4.198826
1996,3,0,17,2,2,1.223397,4.776603
1996,3,0,17,0,3,3.303606,4.696394
1996,3,0,17,1,3,3.266895,3.733105
1996,3,0,17,0,4,2.907341,4.092659
1996,3,0,17,1,4,1.933859,4.066141
1996,3,0,17,0,5,3.825607,4.174393
1996,3,0,17,0,7,4.759771,5.240229
1996,3,0,18,0,1,16.03023,15.96977
1996,3,0,18,1,1,14.14538,15.85462
1996,3,0,18,2,1,5.521277,7.478723
1996,3,0,18,0,2,25.87183,24.12817
1996,3,0,18,1,2,35.26288,24.73712
1996,3,0,18,2,2,14.36394,12.63606
1996,3,0,18,3,2,6.317099,12.6829
1996,3,0,18,0,3,22.74857,15.25143
1996,3,0,18,1,3,20.37615,7.623846
1996,3,0,18,2,3,19.57308,8.426921
1996,3,0,18,3,3,3.00042,5.99958
1996,3,0,18,4,3,4.140895,1.859105
1996,3,0,18,5,3,5.477912,2.522088
1996,3,0,18,0,4,19.2748,16.7252
1996,3,0,18,1,4,16.86139,5.138613
1996,3,0,18,2,4,18.56365,6.436354
1996,3,0,18,3,4,2.837642,5.162358
1996,3,0,18,4,4,5.565889,2.434111
1996,3,0,18,5,4,6.69088,2.30912
1996,3,0,18,0,5,15.52601,11.47399
1996,3,0,18,1,5,11.68418,6.315818
1996,3,0,18,2,5,7.809983,6.190017
1996,3,0,18,3,5,3.936631,4.063369
1996,3,0,18,4,5,4.987407,2.012593
1996,3,0,18,5,5,3.932659,2.067341
1996,3,0,18,0,6,24.22731,8.772689
1996,3,0,18,1,6,13.84819,6.151811
1996,3,0,18,3,6,1.870624,7.129376
1996,3,0,18,5,6,6.15432,3.84568
1996,3,0,18,0,7,19.33318,7.66682
1996,3,0,18,1,7,8.919899,2.080101
1996,3,0,18,2,7,7.97273,1.02727
1996,3,0,18,3,7,7.131599,3.868401
1996,3,0,18,4,7,9.931154,2.068846
1996,3,0,18,5,7,4.882701,3.117299
1996,3,0,18,0,8,15.64135,7.358649
1996,3,0,18,1,8,8.22808,1.77192
1996,3,0,18,2,8,10.12913,6.870867
1996,3,0,18,3,8,3.00319,2.99681
1996,3,0,18,5,8,7.70271,2.29729
1996,3,0,18,0,9,8.224875,4.775125
1996,3,0,18,1,9,10.02191,3.978087
1996,3,0,18,5,9,6.99874,.00126
1996,3,0,18,0,10,7.274217,1.725783
1996,3,0,18,1,10,4.19229,1.80771
1996,3,0,19,0,0,.1360773,7.863923
1996,3,0,19,0,1,7.972635,13.02737
1996,3,0,19,1,1,6.928089,9.071911
1996,3,0,19,2,1,2.042487,10.95751
1996,3,0,19,3,1,3.653096,8.346904
1996,3,0,19,4,1,.1208733,8.879127
1996,3,0,19,0,2,15.23286,26.76714
1996,3,0,19,1,2,11.24904,16.75096
1996,3,0,19,2,2,7.575289,8.424711
1996,3,0,19,3,2,3.219648,6.780352
1996,3,0,19,4,2,4.147003,8.852997
1996,3,0,19,5,2,1.080557,4.919443
1996,3,0,19,0,3,14.78721,17.21279
1996,3,0,19,1,3,4.914991,6.085009
1996,3,0,19,2,3,5.18492,4.81508
1996,3,0,19,3,3,2.845218,3.154782
1996,3,0,19,0,4,12.1269,6.873097
1996,3,0,19,1,4,4.225759,7.774241
1996,3,0,19,0,5,11.31326,8.686743
1996,3,0,19,1,5,5.866752,4.133248
1996,3,0,19,0,6,14.06793,8.932074
1996,3,0,19,1,6,5.080079,6.919921
1996,3,0,19,0,7,9.207654,9.792346
1996,3,0,19,1,7,4.746574,2.253426
1996,3,0,19,2,7,4.102574,2.897426
1996,3,0,19,0,8,8.936782,5.063218
1996,3,0,19,0,9,7.960871,5.039129
1996,3,0,19,0,10,7.000049,1.999951
1996,3,0,19,1,10,4.314113,1.685887
1996,3,0,20,0,0,10.71829,10.28171
1996,3,0,20,1,0,2.16334,6.83666
1996,3,0,20,0,1,9.58905,23.41095
1996,3,0,20,1,1,9.809295,10.1907
1996,3,0,20,2,1,2.18186,4.81814
1996,3,0,20,0,2,13.32377,20.67623
1996,3,0,20,1,2,9.305695,13.6943
1996,3,0,20,0,3,11.88631,9.113688
1996,3,0,20,1,3,7.244645,11.75536
1996,3,0,20,0,4,5.755617,5.244383
1996,3,0,20,1,4,7.144527,3.855473
1996,3,0,20,0,5,10.03565,4.964354
1996,3,0,20,1,5,3.807353,2.192647
1996,3,0,20,0,6,9.240331,3.759669
1996,3,0,20,0,7,3.820706,2.179294
1996,3,0,24,0,0,3.989508,3.010492
1996,3,0,24,1,0,3.367661,17.63234
